22/02/2017,12,6,867,512,1443
23/02/2017,10,4,894,514,1424
24/02/2017,8,3,886,530,1459
25/02/2017,10,6,909,547,1497
26/02/2017,11,6,820,474,1385
27/02/2017,7,1,803,462,1330
28/02/2017,5,0,820,465,1336
1/3/2017,9,1,845,495,1389
2/3/2017,9,2,862,505,1418
3/3/2017,9,5,910,515,1491
4/3/2017,10,6,913,546,1540
5/3/2017,6,4,796,456,1325
6/3/2017,10,3,826,475,1383
7/3/2017,9,2,835,483,1388
8/3/2017,12,5,869,506,1456
9/3/2017,11,5,869,535,1468
10/3/2017,13,5,903,522,1492
11/3/2017,13,9,950,542,1564
12/3/2017,13,5,826,478,1400
13/03/2017,12,2,827,476,1376
14/03/2017,14,7,874,507,1466
15/03/2017,15,5,887,516,1481
16/03/2017,13,3,898,527,1469
17/03/2017,11,3,910,527,1463
18/03/2017,13,10,939,569,1569
19/03/2017,13,10,844,492,1445
20/03/2017,10,4,830,476,1382
21/03/2017,9,2,839,483,1369
22/03/2017,7,3,848,480,1395
23/03/2017,12,1,870,526,1445
24/03/2017,14,2,903,535,1453
25/03/2017,17,-1,904,560,1485
26/03/2017,15,4,830,481,1410
27/03/2017,14,3,837,488,1414
28/03/2017,13,2,849,495,1416
29/03/2017,14,9,894,534,1521
30/03/2017,17,12,941,552,1561
31/03/2017,16,10,941,545,1567
1/4/2017,13,8,924,549,1525
2/4/2017,13,5,826,478,1400
3/4/2017,15,4,845,492,1429
4/4/2017,12,6,859,500,1445
5/4/2017,11,5,884,510,1426
6/4/2017,10,1,864,523,1424
7/4/2017,12,4,905,524,1447
8/4/2017,19,1,948,546,1525
9/4/2017,20,9,866,508,1500
10/4/2017,11,6,840,490,1409
11/4/2017,12,4,850,493,1427
12/4/2017,11,7,899,518,1462
13/04/2017,10,5,918,556,1515
14/04/2017,13,7,991,586,1607
15/04/2017,11,6,1012,613,1586
16/04/2017,12,4,0,0,0
17/04/2017,10,6,839,485,1400
18/04/2017,11,2,839,482,1387
19/04/2017,12,5,878,512,1458
20/04/2017,13,8,905,530,1524
21/04/2017,13,9,925,534,1554
22/04/2017,13,4,948,545,1529
23/04/2017,13,3,818,472,1380
24/04/2017,11,3,824,484,1381
25/04/2017,9,-1,827,475,1359
26/04/2017,10,2,842,497,1418
27/04/2017,11,-1,871,502,1388
28/04/2017,12,6,922,535,1493
29/04/2017,12,6,908,563,1550
30/04/2017,16,9,850,496,1460
1/5/2017,16,8,862,503,1470
2/5/2017,16,7,880,518,1482
3/5/2017,16,6,885,526,1507
4/5/2017,16,7,916,536,1508
5/5/2017,16,6,915,561,1556
6/5/2017,12,7,943,550,1556
7/5/2017,19,5,848,495,1455
8/5/2017,13,6,843,491,1424
9/5/2017,14,6,861,514,1450
10/5/2017,18,3,887,526,1502
11/5/2017,20,7,910,555,1575
12/5/2017,17,8,944,547,1572
13/05/2017,16,11,976,567,1611
14/05/2017,18,10,862,505,1490
15/05/2017,16,10,869,512,1493
16/05/2017,18,13,907,531,1569
17/05/2017,13,8,900,523,1499
18/05/2017,15,5,912,535,1509
19/05/2017,15,7,930,531,1565
20/05/2017,15,6,948,544,1603
21/05/2017,18,8,854,499,1470
22/05/2017,22,11,895,528,1556
23/05/2017,20,10,904,530,1545
24/05/2017,22,12,931,554,1620
25/05/2017,26,11,961,585,1644
26/05/2017,26,16,993,605,1713
27/05/2017,25,15,999,583,1748
28/05/2017,16,13,864,507,1495
29/05/2017,16,14,886,518,1518
30/05/2017,19,11,900,531,1533
31/05/2017,21,6,901,525,1524
1/6/2017,22,15,951,582,1667
2/6/2017,16,13,935,577,1595
3/6/2017,19,9,972,587,1614
4/6/2017,17,9,854,499,1470
5/6/2017,15,9,866,509,1485
6/6/2017,14,10,887,515,1497
7/6/2017,16,11,905,533,1531
8/6/2017,19,12,946,549,1607
9/6/2017,19,10,980,548,1579
10/6/2017,19,12,970,573,1634
11/6/2017,17,12,864,507,1495
12/6/2017,16,12,876,516,1515
13/06/2017,19,12,910,535,1561
14/06/2017,24,10,933,560,1615
15/06/2017,20,13,945,559,1635
16/06/2017,19,13,968,579,1656
17/06/2017,26,16,1012,615,1729
18/06/2017,27,12,900,534,1585
19/06/2017,28,14,925,551,1630
20/06/2017,24,16,932,551,1643
21/06/2017,28,15,964,578,1677
22/06/2017,22,13,960,572,1635
23/06/2017,18,14,968,581,1639
24/06/2017,19,13,985,576,1637
25/06/2017,17,10,858,502,1480
26/06/2017,19,9,879,512,1510
27/06/2017,17,13,904,541,1544
28/06/2017,14,10,899,526,1529
29/06/2017,16,10,926,550,1579
30/06/2017,18,12,951,553,1619
1/7/2017,20,14,998,588,1652
2/7/2017,19,11,868,510,1505
3/7/2017,18,12,890,519,1524
4/7/2017,19,12,905,538,1543
5/7/2017,23,14,938,558,1624
6/7/2017,27,15,971,596,1728
7/7/2017,21,14,971,588,1701
8/7/2017,21,10,990,583,1652
9/7/2017,23,12,886,523,1550
10/7/2017,17,12,882,515,1510
11/7/2017,16,12,891,530,1515
12/7/2017,20,12,933,562,1600
13/07/2017,22,14,954,576,1644
14/07/2017,17,13,945,577,1599
15/07/2017,22,13,1014,593,1669
16/07/2017,20,14,884,522,1545
17/07/2017,23,9,896,524,1547
18/07/2017,25,10,926,544,1590
19/07/2017,23,16,952,563,1654
20/07/2017,18,13,951,551,1607
21/07/2017,19,14,964,602,1662
22/07/2017,20,12,985,608,1645
23/07/2017,20,12,876,516,1525
24/07/2017,21,13,897,533,1561
25/07/2017,21,13,919,537,1588
26/07/2017,22,12,931,552,1601
27/07/2017,19,9,927,551,1605
28/07/2017,19,13,965,579,1625
29/07/2017,19,11,938,596,1659
30/07/2017,20,11,872,513,1515
31/07/2017,20,12,891,527,1551
1/8/2017,19,13,912,544,1578
2/8/2017,21,13,933,555,1604
3/8/2017,19,14,936,572,1618
4/8/2017,19,12,956,593,1614
5/8/2017,18,10,961,563,1617
6/8/2017,17,10,858,502,1480
7/8/2017,19,12,888,523,1529
8/8/2017,16,12,889,521,1527
9/8/2017,19,11,919,551,1574
10/8/2017,19,7,926,543,1546
11/8/2017,18,9,947,545,1577
12/8/2017,18,10,972,565,1607
13/08/2017,19,7,854,499,1470
14/08/2017,19,13,891,529,1544
15/08/2017,19,12,903,537,1549
16/08/2017,20,11,927,539,1600
17/08/2017,22,14,960,570,1639
18/08/2017,17,10,947,552,1601
19/08/2017,17,10,972,590,1584
20/08/2017,18,9,858,502,1480
21/08/2017,18,12,885,523,1527
22/08/2017,23,16,935,564,1638
23/08/2017,21,12,942,561,1605
24/08/2017,19,12,952,565,1603
25/08/2017,20,11,953,560,1631
26/08/2017,20,10,950,611,1627
27/08/2017,23,7,868,510,1505
28/08/2017,22,13,903,534,1575
29/08/2017,16,11,882,524,1515
30/08/2017,17,8,909,536,1519
31/08/2017,18,8,933,549,1555
1/9/2017,17,6,927,542,1565
2/9/2017,19,6,947,556,1568
3/9/2017,15,12,858,502,1480
4/9/2017,21,13,900,531,1561
5/9/2017,19,12,905,535,1557
6/9/2017,16,11,904,536,1549
7/9/2017,17,10,928,547,1585
8/9/2017,17,11,964,569,1574
9/9/2017,17,9,939,569,1556
10/9/2017,16,10,854,499,1470
11/9/2017,16,10,867,510,1487
12/9/2017,16,11,887,531,1509
13/09/2017,15,7,894,525,1500
14/09/2017,15,7,917,545,1516
15/09/2017,16,7,918,546,1582
16/09/2017,15,7,940,552,1585
17/09/2017,17,8,850,496,1460
18/09/2017,15,9,862,508,1472
19/09/2017,16,6,877,509,1475
20/09/2017,18,10,910,549,1560
21/09/2017,15,7,908,535,1530
22/09/2017,15,7,946,548,1538
23/09/2017,18,12,974,581,1613
24/09/2017,19,12,872,513,1515
25/09/2017,17,11,878,516,1505
26/09/2017,17,9,889,517,1514
27/09/2017,17,13,912,549,1579
28/09/2017,18,13,946,541,1603
29/09/2017,17,9,939,559,1565
30/09/2017,14,9,945,550,1616
1/10/2017,17,13,868,510,1505
2/10/2017,15,11,871,509,1494
3/10/2017,14,10,880,522,1511
4/10/2017,14,9,888,523,1509
5/10/2017,15,10,925,538,1551
6/10/2017,13,6,921,542,1503
7/10/2017,14,11,954,564,1650
8/10/2017,15,11,854,499,1470
9/10/2017,15,12,875,513,1502
10/10/2017,17,12,898,534,1537
11/10/2017,15,11,904,532,1526
12/10/2017,15,8,923,539,1558
13/10/2017,19,14,977,573,1613
14/10/2017,20,14,982,591,1656
15/10/2017,18,13,872,513,1515
16/10/2017,20,14,900,535,1563
17/10/2017,15,9,879,520,1489
18/10/2017,12,5,872,516,1464
19/10/2017,14,10,918,545,1542
20/10/2017,14,9,923,555,1545
21/10/2017,13,10,929,566,1571
22/10/2017,11,9,832,483,1415
23/10/2017,16,8,862,505,1468
24/10/2017,17,11,894,526,1527
25/10/2017,15,10,907,535,1521
26/10/2017,14,10,917,539,1556
27/10/2017,13,4,907,522,1510
28/10/2017,14,7,942,550,1549
29/10/2017,14,1,814,469,1370
30/10/2017,9,-1,806,464,1329
31/10/2017,14,7,871,512,1464
1/11/2017,13,6,883,514,1464
2/11/2017,12,8,903,532,1506
3/11/2017,11,8,898,531,1516
4/11/2017,11,5,934,543,1463
5/11/2017,10,1,800,459,1335
6/11/2017,10,1,821,472,1355
7/11/2017,11,3,841,493,1402
8/11/2017,9,-2,836,481,1360
9/11/2017,12,5,899,508,1488
10/11/2017,12,6,895,537,1531
11/11/2017,9,5,920,554,1521
12/11/2017,8,2,796,456,1325
13/11/2017,7,-2,796,455,1306
14/11/2017,12,7,859,507,1458
15/11/2017,11,9,886,513,1488
16/11/2017,10,2,864,499,1465
17/11/2017,8,1,880,517,1420
18/11/2017,10,5,911,541,1515
19/11/2017,7,-1,782,445,1290
20/11/2017,14,7,851,499,1444
21/11/2017,13,11,882,523,1486
22/11/2017,15,12,906,540,1537
23/11/2017,11,3,871,516,1427
24/11/2017,7,1,851,511,1409
25/11/2017,6,0,890,509,1405
26/11/2017,7,2,792,453,1315
27/11/2017,9,2,816,472,1359
28/11/2017,6,1,824,466,1324
29/11/2017,6,0,832,487,1370
30/11/2017,4,-3,826,490,1324
1/12/2017,5,1,868,504,1368
2/12/2017,8,2,893,526,1470
3/12/2017,10,5,816,471,1375
4/12/2017,9,4,823,477,1378
5/12/2017,8,6,845,492,1407
6/12/2017,11,7,877,512,1451
7/12/2017,12,2,879,507,1446
8/12/2017,4,0,864,496,1383
9/12/2017,1,-2,853,503,1351
10/12/2017,2,-1,764,432,1245
11/12/2017,3,-4,774,437,1244
12/12/2017,3,-7,776,439,1241
13/12/2017,6,1,842,474,1356
14/12/2017,6,2,854,511,1400
15/12/2017,5,-1,870,509,1410
16/12/2017,3,-3,883,498,1410
17/12/2017,10,0,798,457,1330
18/12/2017,5,0,825,481,1349
19/12/2017,8,0,886,527,1440
20/12/2017,11,8,968,593,1632
21/12/2017,11,8,1012,630,1683
22/12/2017,11,8,1059,665,1734
23/12/2017,8,6,1077,688,1802
24/12/2017,11,7,1027,652,1717
25/12/2017,11,4,0,0,0
26/12/2017,6,2,826,472,1341
27/12/2017,4,-3,812,467,1324
28/12/2017,6,-3,850,475,1379
29/12/2017,6,0,870,505,1415
30/12/2017,10,2,869,552,1513
31/12/2017,11,5,818,472,1380
